iptelnet;porta;label;rede_origem;status_telnet;status_ping;
10.221.113.143;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.144;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.145;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.146;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.147;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.148;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.149;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.150;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.151;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.152;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.153;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.154;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.155;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.156;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.157;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.158;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.159;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.160;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.161;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.162;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.163;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.164;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.165;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.166;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.167;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.168;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.169;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.170;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.171;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.172;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.173;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.174;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.175;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.176;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.177;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.178;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.179;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.180;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.181;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.182;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.183;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.184;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.185;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.186;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.187;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.188;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.189;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.190;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.191;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.192;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.193;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.194;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.195;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.196;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.197;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.198;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.199;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.200;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.201;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.202;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.203;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.204;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.205;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.206;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.207;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.208;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.209;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.210;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.211;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.212;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.213;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.214;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.215;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.216;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.217;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.218;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.219;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.220;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.221;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.222;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.223;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.224;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.225;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.226;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.227;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.228;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.229;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.230;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.231;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.232;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.233;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.234;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.235;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.236;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.237;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.238;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.239;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.240;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.241;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.242;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.243;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.244;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.245;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.246;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.247;22;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.248;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.249;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.250;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.251;22;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.252;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.253;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.254;22;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.1;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.2;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.3;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.4;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.5;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.6;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.7;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.8;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.9;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.10;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.11;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.12;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.13;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.14;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.15;3389;Tuffin 37308;10.221.113.0/24;ok;falha;
10.221.113.16;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.17;3389;Tuffin 37308;10.221.113.0/24;naook;loss;
10.221.113.18;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.19;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.20;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.21;3389;Tuffin 37308;10.221.113.0/24;ok;falha;
10.221.113.22;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.23;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.24;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.25;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.26;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.27;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.28;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.29;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.30;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.31;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.32;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.33;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.34;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.35;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.36;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.37;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.38;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.39;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.40;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.41;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.42;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.43;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.44;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.45;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.46;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.47;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.48;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.49;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.50;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.51;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.52;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.53;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.54;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.55;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.56;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.57;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.58;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.59;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.60;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.61;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.62;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.63;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.64;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.65;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.66;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.67;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.68;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.69;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.70;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.71;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.72;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.73;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.74;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.75;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.76;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.77;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.78;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.79;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.80;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.81;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.82;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.83;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.84;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.85;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.86;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.87;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.88;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.89;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.90;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.91;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.92;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.93;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.94;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.95;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.96;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.97;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.98;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.99;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.100;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.101;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.102;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.103;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.104;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.105;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.106;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.107;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.108;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.109;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.110;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.111;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.112;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.113;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.114;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.115;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.116;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.117;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.118;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.119;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.120;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.121;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.122;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.123;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.124;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.125;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.126;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.127;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.128;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.129;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.130;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.131;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.132;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.133;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.134;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.135;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.136;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.137;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.138;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.139;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.140;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.141;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.142;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.143;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.144;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.145;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.146;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.147;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.148;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.149;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.150;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.151;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.152;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.153;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.154;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.155;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.156;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.157;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.158;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.159;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.160;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.161;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.162;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.163;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.164;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.165;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.166;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.167;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.168;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.169;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.170;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.171;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.172;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.173;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.174;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.175;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.176;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.177;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.178;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.179;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.180;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.181;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.182;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.183;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.184;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.185;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.186;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.187;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.188;3389;Tuffin 37308;10.221.113.0/24;ok;falha;
10.221.113.189;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.190;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.191;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.192;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.193;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.194;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.195;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.196;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.197;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.198;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.199;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.200;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.201;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.202;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.203;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.204;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.205;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.206;3389;Tuffin 37308;10.221.113.0/24;ok;falha;
10.221.113.207;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.208;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.209;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.210;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.211;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.212;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.213;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.214;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.215;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.216;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.217;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.218;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.219;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.220;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.221;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.222;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.223;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.224;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.225;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.226;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.227;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.228;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.229;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.230;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.231;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.232;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.233;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.234;3389;Tuffin 37308;10.221.113.0/24;naook;falha;
10.221.113.235;3389;Tuffin 37308;10.221.113.0/24;ok;falha;
10.221.113.236;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.237;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.238;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.239;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.240;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.241;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.242;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.243;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.244;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.245;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.246;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.247;3389;Tuffin 37308;10.221.113.0/24;ok;falha;
10.221.113.248;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.249;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.250;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.251;3389;Tuffin 37308;10.221.113.0/24;ok;ok;
10.221.113.252;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.253;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.221.113.254;3389;Tuffin 37308;10.221.113.0/24;naook;ok;
10.192.92.1;80;Tuffin 37308;10.192.92.0/24;naook;ok;
10.192.92.2;80;Tuffin 37308;10.192.92.0/24;naook;ok;
10.192.92.3;80;Tuffin 37308;10.192.92.0/24;naook;ok;
10.192.92.4;80;Tuffin 37308;10.192.92.0/24;ok;ok;
10.192.92.5;80;Tuffin 37308;10.192.92.0/24;naook;ok;
10.192.92.6;80;Tuffin 37308;10.192.92.0/24;naook;falha;
10.192.92.7;80;Tuffin 37308;10.192.92.0/24;naook;ok;
10.192.92.8;80;Tuffin 37308;10.192.92.0/24;naook;falha;
10.192.92.9;80;Tuffin 37308;10.192.92.0/24;naook;ok;
10.192.92.10;80;Tuffin 37308;10.192.92.0/24;naook;ok;
10.192.92.11;80;Tuffin 37308;10.192.92.0/24;naook;ok;
10.192.92.12;80;Tuffin 37308;10.192.92.0/24;ok;ok;
10.192.92.13;80;Tuffin 37308;10.192.92.0/24;naook;falha;
10.192.92.14;80;Tuffin 37308;10.192.92.0/24;ok;ok;
10.192.92.15;80;Tuffin 37308;10.192.92.0/24;ok;ok;
